"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"110-1S.ACF",4.78782198347465,10.5359565807154,3.57216147588552,-3.85448888632809,1.58880708526176,-3.87360285581985,4.88342837311008,0.600330542651565,0.619363755920106,-2.08183970632887,1.12352812552737,0.943764170289943,-1.08392407145678,-3.04158705368827,0.619611653075787,0.76780718406096,0.935055949523376,1.82131329617244,-1.80767265477738,-0.496213682528659,0.792144197797767,1.06424101776174,0.00466508020987691,0.354763532136214,-1.70809504030112,-0.0305022025811947,-0.809792702720985,-1.10241322116389,-3.13708424687422,1.30104388846547,0.609053373781847,-0.480602897453412,-0.216865599587796,-1.96100696512066,1.58999653883895,1.34654918889418,-0.953486625583095,3.40974930685569,-3.16190464374825,1.69985553410967e-14
"173-1S.ACF",12.1941499792194,9.24830491004595,-3.47901101334072,-0.293088020260952,-2.30347141448362,2.31108643844632,-3.75239258635047,-0.918835613855051,2.56648695471733,-3.23331242189146,3.44738303573588,-1.50349616120235,-2.97635029681318,-0.88070619880953,0.537022055256017,3.02661183381392,-1.00559706868487,2.30731067879871,-0.673664231091782,-0.405210192651403,1.27050153434942,2.01477541401848,-1.32043238935606,-0.471824462812448,-2.6932298753656,0.410896853624746,-1.15948353578946,-0.64794124238623,-0.099746687787832,-2.09289173990775,-2.32821443642328,-4.35126305159003,-1.28494092960581,2.48452311657865,0.502663138384622,-1.72592337908125,1.62346361921007,0.0545007788170408,0.805522532272906,1.6752224607508e-14
"187-1S.ACF",-13.4779854448278,-5.825862036823,-9.11309696000668,5.13547798233048,-0.586230745351035,-4.26657754247476,2.22089933623459,-1.60318655186012,0.363325777953111,-1.92863147116001,-2.1267490465026,-0.790801748063961,3.5335164006933,-3.89470654404727,-2.5388576846886,1.42462524513629,3.85957826820224,-4.21997100013945,3.48903830114536,-1.67369998826041,0.418193108713931,-2.62447995660198,1.03270098848351,-1.36767738667876,-2.23705804422324,-0.670274776107567,-1.75576673860468,-2.6784567008696,-1.22465398265784,0.846013380280263,-1.83970688305985,-1.53125220240074,0.92581425308788,0.238699170832635,0.256580011680989,-0.281227206123871,-0.537904154156065,-1.13689158283705,-0.429268251294686,8.0482495667944e-15
"130-1S.ACF",24.2527912829057,2.21099973402747,-6.80174453455881,1.2908444816357,3.50308697799182,5.11717024002442,-0.517030823844443,-2.03788687390455,-0.186447214479697,-0.091546706821988,1.89160781390516,2.08965461939977,3.09271033463431,0.50461717750381,4.79850880977163,6.18431284027929,-1.14819663183428,0.905442226239795,2.35605006586096,1.85543388560771,-0.778344993109503,-1.22035743420125,-0.572222279214347,-1.09842820816902,1.70279808913011,-0.655329820001019,-1.55311797874172,-1.27164950981836,1.59575060027342,1.76177307922544,-1.6267539983121,2.56407253830233,0.869500809317544,-1.03976744099579,-1.26785556789928,0.780097014665796,0.415349012366221,0.539990982103562,-0.451810346141853,1.79647963172158e-14
"136-1S.ACF",3.78013870202467,-5.04625699783879,4.13342674840483,5.14995471662745,-6.58445098666617e-05,-1.43179376640797,-5.26018411165906,1.99944408287078,3.53806335984974,2.60335550939306,-4.29325075060757,-3.48753677351681,-0.262221756396991,-3.24964087445642,0.147279504386552,0.901847543339703,-5.47249613520994,1.06539930244983,-2.53043843153498,-0.489687630931723,-0.239544081034375,-2.28624866163804,-1.04712276318664,-0.175139709357638,-2.00522556348785,-4.43887600241877,2.02291667298554,-2.6535067682513,-0.425923092304374,1.33414359104877,2.17152910944596,-0.0117098030262883,-0.142004351959594,0.26495549409245,-1.59731353521453,0.314048131826703,0.620699162099769,-0.0723867590001261,-0.276054877843869,1.48445708850198e-14
"151-1S.ACF",-0.664538540402326,-0.74642678609977,5.45699877114844,-1.44945076532113,3.88771710659505,-3.68858997580331,-5.74340831680692,4.3654523986612,-2.65912499374215,-4.68935513865358,-1.15075327935392,-3.70835269258259,2.12860923204797,3.35424905413456,-1.82841129803092,-2.33044462399934,1.61102082941446,6.1138282147454,2.22645509639383,3.68209370186534,0.920224533732499,-3.35651638727723,0.137133737346547,0.252056623719692,-0.324337507622783,1.71004078538021,-2.26441502631705,-0.817459777399397,0.0526235737427391,1.795290729879,-0.239159319603418,0.521916361327979,0.433973999421558,0.534428588787841,0.75822017362345,-0.490709267937433,0.368590515591774,-0.130497727856044,0.302668700857947,1.58091855578801e-14
"154-1S.ACF",2.30826571533671,-10.3992001243494,4.62014855570873,-5.57265558041858,2.7156064797604,-3.05794275897415,-0.888637612369224,-3.87402262710378,-4.02561215947735,2.00061170697031,1.77067462041856,-4.95954477646325,-5.50579286058172,-1.84114925358034,0.814744138016485,3.92606570474746,0.27095874270962,-1.61364743132829,4.24190854595435,-3.13128657300238,-0.968688242800384,-1.95922892005424,-0.908774370022913,3.9830330316898,0.0457188500038525,0.504763791986083,-1.03208523995405,2.11505408394135,0.873424494739957,-0.0107437166729288,1.30813342111924,0.128720596905348,-1.3763454639617,0.11874069426124,-0.192992655994521,-0.444006978993235,-0.307326848296558,0.0826048147143772,-0.300785610564764,1.8448404696253e-14
"178-1S.ACF",15.3435462884507,-3.37911297293357,0.108579452650319,2.66401382725709,0.0969869923130195,-3.32108728865808,-0.948467259607436,3.85549629075113,-0.416100973348777,3.19938346919361,1.07756366506085,3.26448897070693,4.02158580542478,-0.0434648124884653,-1.79413567315645,3.21691955816495,1.41872124030525,-1.51856759511381,-4.82091083797744,1.82710262674214,-0.6765214669213,-0.411796911114746,4.84761924092781,5.33606539302719,0.443414651105846,-0.475053855939278,-0.73150372870842,1.04337516870289,1.06260467990192,0.151991021594445,0.507402978829965,-1.32565231410896,-0.418223339226848,0.61715578969173,1.89772264434311,-0.391452302559392,0.114746116621875,-0.153442839968307,0.562276496940493,2.07524969431105e-14
"183-1S.ACF",0.97186876393181,-6.59743511722611,-0.245117039996829,1.52354420130492,-2.17275037060021,-3.08246009905204,-1.48419208925845,8.18717673040021,-2.22158082148425,7.58727824885401,0.89186923211829,3.6074657584629,-0.971713007253845,-1.05514275802358,0.410779666634724,-1.15365432922184,1.76941067541637,0.346916440791232,3.71131227276664,0.661469426421619,4.41328376994114,3.6491865599885,-3.21163891366233,-0.407502900883958,-1.08755375149595,-0.0271165360783403,0.0410240189320873,-0.575687500342371,1.48174298759751,0.481748796654391,-0.677315121554159,-0.453320320923402,-0.543254954897689,-1.98300120343352,-0.160565526563438,0.086923403611934,1.15364061387358,-0.0269096946791424,-0.00893919202389074,1.21369927996717e-14
"240-2S.ACF",14.8939052108214,2.97079017559244,-3.14497680434521,1.15167170805479,7.21425311414924,8.4601332801244,-3.37613827696603,2.9884597280463,-5.28038523416912,-1.27592584715737,-2.9815171489609,-0.870692495289739,-2.32912233542889,0.948286549924261,-4.09849631275915,-0.898041188122197,-0.606168782232206,-2.34150629882932,-1.57838298502447,-4.19895401043516,3.1082842561881,-0.436291599993801,2.45986506599848,-2.59366635249852,-0.63677710571396,0.0883894559266989,0.29425119033337,2.51345443411038,0.073450098955024,0.296292468902316,0.0138182191322656,-0.649085271839799,1.02789660927735,-1.3341369326601,0.081883725453844,0.656032310972513,0.0934949729781075,0.208972095066566,-0.294953836988912,2.14541925891432e-14
"110-2S.Normal",16.099140290572,-2.64820453849393,-2.00433038665097,0.319993235134763,-0.294909377757442,-7.5573378237871,3.47079184052293,4.20519229820493,1.28102071843254,-1.49492725504695,1.10605279342863,6.05823242964505,-1.85849536884264,2.81878851039766,-0.525724946519676,0.0238590944565042,-1.67999154873866,1.44442435518065,0.936380553398223,-2.89952156790528,-1.50025220522507,-4.53352355282523,-0.975667588694236,-1.36944400834536,-0.233758700607713,-0.118002537932373,1.6253183913677,1.73966335899759,-2.98322909877202,-3.40230804862561,-0.664819163642954,1.52845811789993,-0.209948919487292,0.117070822011561,-0.380833567731934,-0.302615682674423,0.432152087007927,-0.836973117669643,0.389710416615849,1.86742982188903e-14
"173-2S.Normal",13.3415158187964,-4.05593854925017,-2.96792772240935,2.4976918064194,-0.878285753558739,-1.45636842861959,-3.45461475781776,-1.04334625870931,1.63058165666173,0.00537327262606652,0.748103813912205,1.88304721846379,-4.24889131046411,1.17074483555642,-0.909874400653465,-2.42523668904255,-0.331465283782231,0.637428278495042,2.1138020058631,0.400561643824137,-4.19560471489293,3.89542876063562,1.93885264638421,-0.514175328939356,1.20895933351344,1.2604434480964,-2.64733232554526,-1.56911667260866,-0.737772886481261,0.201502173966012,3.23862738302742,-1.52065966356937,1.90964778716654,0.793071900320621,-0.649600756419272,2.50100998499838,-0.590688515714281,-1.90714103792982,-1.12364072956681,1.75588710238372e-14
"187-2S.Normal",9.38522236797244,6.59408042883167,-3.14759898220207,-1.27860418897916,-8.61034252996351,-1.2644234665335,2.04945493855082,2.95518772142347,0.546004323591034,-1.33551991841325,3.58355476398015,-3.32435495534409,-1.03639397666488,-0.328861841994374,0.485775188531325,-1.29341655739472,-0.187915656378443,-2.83471122349776,-3.34568613456238,-0.0072633114257399,-0.766802316520326,-2.41385447762579,-0.891225452856468,-1.10008988636831,-1.25188453497422,4.30055831782818,0.10251092004865,-0.868338768801438,2.87894271532819,1.56273545509841,2.18929766747986,0.560501556090352,0.962156534170199,-2.3815795892275,-1.17345327296483,-2.1286145899778,-0.495477842436781,-0.506495033667093,0.0120994261198187,1.76837711141076e-14
"130-2S.Normal",7.63638064227834,8.11545489371084,-1.87729037846461,-2.50886069905332,1.88513417118576,0.783050527333141,1.21040753065107,1.41345181505314,0.231110159442436,1.68216043027027,-0.169930166462715,-3.65373814292751,2.97994425825326,1.43321603257674,2.9366088857935,0.335577098349533,-0.863639052116109,-1.95608340015087,2.24461181229904,-0.1460578028719,2.69139588484518,1.44690894696675,-0.374498081954696,0.35235867701356,-1.12829924582296,1.60028767867843,3.79034326783903,-1.58257703091017,-0.882337150997001,-1.37707026764771,2.09224838111942,2.00310007429578,1.04134711409805,3.19010503073588,3.49578506790867,0.51624200555143,-1.22728032443982,-1.39989792098887,-0.268083017293983,1.66637537102332e-14
"136-3S.Normal",17.792730100841,-10.4822281810767,16.1956979824404,14.0370755115836,-4.06830931179292,6.39457487874285,6.47128881560803,-2.76090555356663,0.32795612340769,-1.89988100577636,0.268862117921837,-0.548031204794074,0.381142260623792,0.948453331899113,0.396826745884733,-1.11471291322785,2.02401970110448,-0.189056126620142,1.48162935876611,0.167828467928378,0.466912928894272,0.103089384645929,-0.17544906908149,-0.2073465416003,-0.717355520419593,0.581470739269739,0.395277561241133,-0.0467148298790976,-0.208014582797995,-0.241577159246112,-0.465946877150114,-0.211587724236525,-0.501126602666619,0.0276004603338267,0.447969537580118,-0.11860291382935,-0.397430034124274,0.200847972306049,0.215362103817989,1.79127546129365e-14
"151-2S.Normal",-3.08180472855606,-3.12484026588004,8.77215403546641,-7.37845786529322,-4.73851867050342,-1.88003586695272,-2.0704253928122,3.76847621580745,-7.27807181189399,-3.65953186659315,-0.425247530155443,0.239612270537804,2.56401487817038,-0.850037565801028,2.68990634735555,1.09079260543785,-1.05436906245815,-4.24930824877683,-0.127943722896381,1.57658857075731,-1.79927973052944,2.59475025451266,2.37446394674182,-3.51297706356173,0.204420301038055,-1.75865353475482,-0.619994845284809,-0.485691203332388,-0.839322090863353,-1.79610263382517,-0.340635192512759,0.40078874228085,-0.605491197314915,1.24567490666019,-1.6656244573179,-0.410174960104143,0.144835619512293,0.47487718279684,-0.0535193102901603,1.51571463713474e-14
"154-2S.Normal",12.7475043117094,-8.56473340908343,-3.64404148529931,-5.546591482785,-4.94433009185392,-0.0220631176528224,0.902009885280969,-2.36194825282151,0.900630725908933,1.96706201115387,-0.850354397680074,-1.23173048489298,2.14356460226626,0.702108238929559,1.98499519574494,-5.68288004731647,-0.181442942374158,0.228711008505098,-3.32392060308557,-3.38300676708801,1.61806479994523,-0.150110600602387,-1.55440125395147,0.0456545519166948,0.822049748228199,-1.43299905922202,-3.81364932167556,1.3840250001811,-0.167234914961717,2.34984157783731,-2.1746012393427,1.36206019797763,-1.68934960487822,2.55655880873944,0.416162917332331,0.826456871757648,-0.347674029908742,-0.439684957502561,-0.573798649301365,1.66637537102332e-14
"178-2S.Normal",2.5353854454166,5.67445895573534,0.124485227643287,-2.84475779639124,-4.88692372285638,1.30714211978652,-5.96035670245703,-0.251218957713682,3.30262955534754,1.03292642553582,-0.446475392958683,-0.927932220034972,0.632844474239785,1.80662233541993,-1.5412070121658,1.17693997576762,2.1553626804941,-0.480077567386462,0.941809679855821,0.158743179872135,0.517844423627687,-0.515757378762378,-0.834199997703696,0.11874199246915,0.700299604697114,-0.852847693256344,0.00487617958614382,-0.0664358116178844,-1.37112428982125,-1.19162617098028,-0.32251597259229,-0.383944919919824,-1.08898921528768,-1.82100600419003,-0.600119007357112,2.0298482403349,-4.58938348196582,1.30665778209334,3.05722748385931,1.52464846303602e-14
